cell_name,cellbodywidth_px,cellbodyheight_px,cellbodyradius_um,tz_px,tx_px,ty_px,cluster_id,length_px,length_um,efflen_um,trial,time,image name,manual
AF1,156.8461538,144,15.84,13.2,45.73824176,39.29538462,23,280.5821137,61.72806502,45.88806502,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,16.06814815,4.486495725,-12.50239316,24,94.76197493,20.84763448,5.00763448,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,12.32,0.502051282,9.375384616,25,70.40794532,15.48974797,-0.35025203,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,15.84,-39.9989011,-13.00175824,26,204.2858659,44.9428905,29.1028905,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,20.24,11.76395604,33.10395605,28,184.2967518,40.54528539,24.70528539,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,23.09999999,-0.524615385,-2.724615383,29,105.7547403,23.26604286,7.42604286,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,25.12888888,-19.68905983,51.54205128,30,275.5798989,60.62757775,44.78757775,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,30.8,-17.43318681,13.20967033,31,171.710608,37.77633376,21.93633376,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,31.68,24.73871794,9.962051282,32,188.2317145,41.41097719,25.57097719,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,36.83428571,-31.70175824,-34.97032968,33,272.146732,59.87228104,44.03228104,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,38.27999999,-40.56461538,3.985384616,34,254.1689469,55.91716831,40.07716831,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,156.8461538,144,15.84,49.15428571,-1.216043956,-7.627472527,35,226.1700936,49.75742059,33.91742059,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-16.28,32.08333333,-8.451666668,0,167.9857178,36.95685792,21.56602459,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-15.84,5.617333332,-20.68366667,1,121.1407641,26.6509681,11.26013477,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-15.84,-22.64166667,-3.446666667,2,126.5752137,27.84654701,12.45571368,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-15.54666667,10.63333333,13.54833333,3,105.4627699,23.20180938,7.81097605,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-15.83999999,0.843333333,21.96333332,4,123.1478335,27.09252336,11.70169003,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-14.08,-6.599999999,11.42166667,5,87.70028665,19.29406306,3.90322973,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-13.15111111,22.39111111,21.06499999,7,151.9873721,33.43722185,18.04638852,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-12.76,32.63333332,13.87833333,8,171.3075735,37.68766616,22.29683283,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-14.95999999,11.73333333,13.54833333,9,106.11763,23.34587859,7.95504526,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-8.800000003,-21.40416667,-25.50166668,10,156.5322395,34.4370927,19.04625937,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-6.306666665,-28.12333332,18.60833333,12,155.9406271,34.30693795,18.91610462,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,-2.2,-11.80666667,17.83833333,15,97.7477266,21.50449985,6.11366652,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,2.2,-7.379166666,-30.91916667,16,144.8344002,31.86356804,16.47273471,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,1.822857143,33.73333333,13.34404762,17,165.1022844,36.32250257,20.93166924,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,3.08,11.04190476,-35.90452382,18,171.3187119,37.69011662,22.29928329,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,7.479999998,2.493333332,35.19083332,20,163.924107,36.06330353,20.6724702,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,10.34,-19.72666667,29.03083333,21,166.3193099,36.59024818,21.19941485,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,7.982857142,33.41904761,-6.958809522,22,159.3493863,35.05686498,19.66603165,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,17.53714285,-3.855238094,-10.57309524,23,94.71625561,20.83757623,5.4467429,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,18.04,-3.721666667,0.348333333,24,83.74174918,18.42318482,3.03235149,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,20.82666667,15.80333333,-18.425,25,145.381801,31.98399622,16.59316289,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,146.6666667,139.9166667,15.39083333,30.65333333,-5.793333333,0.311666667,26,141.8070138,31.19754304,15.80670971,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c2,TRUE
AF1,142.1,141.1,15.521,-7.479999999,-14.894,9.173999998,1,86.47647079,19.02482357,3.50382357,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,-7.605714287,29.53342857,6.351714287,2,141.5976262,31.15147777,15.63047777,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,-7.480000002,-7.678000002,-2.354000001,4,49.88486744,10.97467084,-4.54632916,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,-6.159999997,-13.72799999,-25.12399999,5,133.1142367,29.28513206,13.76413206,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,1.32,12.298,32.36199999,7,157.477681,34.64508981,19.12408981,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,1.32,-4.598000002,13.48600001,8,65.04229393,14.30930467,-1.21169533,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,3.96,-35.266,2.046,9,161.5753075,35.54656765,20.02556765,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,3.959999999,-28.44599999,-18.634,10,155.6167729,34.23569003,18.71469003,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,6.16,-26.30466668,22.98266668,11,161.2249119,35.46948062,19.94848062,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,5.720000001,-7.018000002,-10.384,12,62.62148194,13.77672603,-1.74427397,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,7.48,9.482,3.146,13,56.72829982,12.48022596,-3.04077404,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,12.52000001,-14.71800001,12.74600001,14,105.2182344,23.14801158,7.62701158,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,10.12,-2.617999999,-6.313999998,15,55.50945865,12.2120809,-3.3089191,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,14.96,2.222,11.836,16,87.29518887,19.20494155,3.68394155,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,14.52,8.865999998,35.04599999,17,177.0778925,38.95713634,23.43613634,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,15.048,22.286,6.842,18,126.1247795,27.74745149,12.22645149,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,16.72000001,13.71700001,-7.084000003,19,103.4425565,22.75736244,7.23636244,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,142.1,141.1,15.521,17.45333334,-6.358000001,-13.574,20,104.5747473,23.00644441,7.48544441,20240503,3,20240506 Gr2_Pl1_d3_10-l3_c1,TRUE
AF1,150.7142857,137.4285714,15.11714286,-9.177142853,-1.372380952,13.80761904,0,75.61780316,16.63591669,1.51877383,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,-8.297142856,9.480952382,12.81761905,1,81.69465368,17.97282381,2.85568095,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,-8.883809522,-15.30571428,21.65428571,2,127.1180108,27.96596237,12.84881951,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,-8.737142854,6.694285713,20.44428571,3,105.5407118,23.21895659,8.10181373,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,-7.270476191,-10.75904762,26.05428571,4,132.3221349,29.11086968,13.99372682,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,-9.177142856,-3.645714285,-4.965714285,6,50.24105159,11.05303135,-4.06411151,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,-5.02857143,-24.45142856,15.90285714,7,134.5377574,29.59830663,14.48116377,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,-0.817142857,-8.430714284,-24.16071429,10,116.3747137,25.60243701,10.48529415,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,1.382857143,-20.58571429,0.644285715,11,93.82802875,20.64216633,5.52502347,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,150.7142857,137.4285714,15.11714286,11.06285715,-2.325714286,3.944285715,12,54.42280622,11.97301737,-3.14412549,20240503,4,20240507 Gr2_Pl1_d4_10-l3_c2,TRUE
AF1,125.25,105.1666667,11.56833333,-7.186666667,-18.18666667,11.22,2,102.4787241,22.5453193,10.97698597,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,-6.746666667,17.63666667,19.76333333,3,124.246395,27.3342069,15.76587357,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,-7.186666666,15.32666666,11.29333333,5,92.49684679,20.34930629,8.78097296,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,-5.049523808,-7.804761904,7.113333331,8,53.20541633,11.70519159,0.13685826,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,-2.786666667,3.534666667,27.88133332,10,128.3741407,28.24231095,16.67397762,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,-1.906666667,18.49466667,5.177333332,11,87.72760873,19.30007392,7.73174059,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,0.293333333,-9.533333335,35.49333334,12,167.0568765,36.75251284,25.18417951,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,3.813333333,4.766666667,-7.846666667,13,45.18849411,9.941468704,-1.626864626,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,7.396190476,18.87809524,30.40190476,14,166.1027467,36.54260427,24.97427094,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,6.893333332,-6.673333332,-2.566666667,15,45.14421336,9.931726939,-1.636606391,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,9.093333334,-14.37333333,5.298333333,16,80.97466167,17.81442557,6.24609224,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,10.90222222,-20.50888888,30.38444443,17,173.8413496,38.2450969,26.67676357,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,8.653333333,-3.006666667,24.2,18,117.6175535,25.87586177,14.30752844,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,12.17333333,-6.541333333,-13.47866667,19,87.7465289,19.30423636,7.73590303,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,13.49333333,-22.34833333,1.833333334,20,118.9554363,26.17019599,14.60186266,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,125.25,105.1666667,11.56833333,14.93904762,9.072380952,23.83333332,21,134.3419082,29.5552198,17.98688647,20240503,5,20240508 Gr2_Pl1_d5_10-l3_c1,TRUE
AF1,128.9,111.9,12.309,-7.304000001,-11.352,26.31200001,0,134.4208317,29.57258298,17.26358298,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,-6.801142854,24.9982857,11.69771428,1,129.2066025,28.42545254,16.11645254,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,-7.303999998,-7.435999998,15.972,3,86.69163743,19.07216023,6.76316023,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,-7.743999999,-5.455999999,-9.107999998,4,59.73307292,13.14127604,0.83227604,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,-7.303999998,-19.09599999,21.03199999,6,133.3260665,29.33173462,17.02273462,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,-7.304,0.484,22.572,7,107.86028,23.7292616,11.4202616,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,-1.584000001,-19.59100001,-15.65300001,8,114.2106168,25.12633571,12.81733571,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,-2.464,14.014,-1.628,9,65.09907833,14.32179723,2.01279723,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,5.895999998,27.93999999,6.731999998,11,133.3551649,29.33813627,17.02913627,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,6.273142857,17.01542857,23.95485715,12,136.5689599,30.04517118,17.73617118,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,7.656,-0.396,15.092,13,76.94309586,16.92748109,4.61848109,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,9.856000001,-18.28933334,19.382,14,129.1503043,28.41306695,16.10406695,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,10.12,-8.052000001,-15.004,15,90.03776985,19.80830937,7.49930937,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,10.296,14.564,13.816,16,102.5500853,22.56101877,10.25201877,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,128.9,111.9,12.309,14.256,0.117333333,25.87200001,17,134.2724262,29.53993377,17.23093377,20240503,6,20240508 Gr2_Pl1_d6_10-l3_c2,TRUE
AF1,131.7142857,136.2857143,14.48857143,-1.955555556,-13.84952381,25.1568254,1,130.8348409,28.78366501,14.29509358,20240503,7,20240510 Gr2_Pl1_d7_10-l3_c3,TRUE
AF1,131.7142857,136.2857143,14.48857143,-6.159999999,16.78914285,11.16971428,2,95.84157847,21.08514726,6.59657583,20240503,7,20240510 Gr2_Pl1_d7_10-l3_c3,TRUE
AF1,131.7142857,136.2857143,14.48857143,-5.720000002,-9.192857147,20.14571429,3,103.9585131,22.87087289,8.38230146,20240503,7,20240510 Gr2_Pl1_d7_10-l3_c3,TRUE
AF1,131.7142857,136.2857143,14.48857143,3.142857143,21.05714285,22.25142856,5,139.9827978,30.79621551,16.30764408,20240503,7,20240510 Gr2_Pl1_d7_10-l3_c3,TRUE
AF1,131.7142857,136.2857143,14.48857143,6.662857146,6.600000003,24.60857145,6,119.704824,26.33506129,11.84648986,20240503,7,20240510 Gr2_Pl1_d7_10-l3_c3,TRUE
AF1,69,69.5,12.42,1.44,-10.188,-10.728,0,41.29079801,14.86468728,2.44468728,20240503,11,20240514_G2_pl1_day11_10-l3_c0,TRUE
AF1,69,69.5,12.42,2.58,8.520000001,14.88,3,48.16551325,17.33958477,4.91958477,20240503,11,20240514_G2_pl1_day11_10-l3_c0,TRUE
AF1,69,69.5,12.42,-1.44,-17.46,15.12,4,64.28257929,23.14172854,10.72172854,20240503,11,20240514_G2_pl1_day11_10-l3_c0,TRUE
AF1,69,69.5,12.42,3.840000001,-6.739999999,22.76,5,66.79332875,24.04559835,11.62559835,20240503,11,20240514_G2_pl1_day11_10-l3_c0,TRUE
AF1,69,69.5,12.42,13.92,-6.540000001,-3.24,6,43.65935053,15.71736619,3.29736619,20240503,11,20240514_G2_pl1_day11_10-l3_c0,TRUE
AF1,114.4,119.2,12.584,-5.280000001,-10.76533334,11.20533334,2,74.59675298,16.41128566,3.82728566,20240503,12,20240515 Gr2_Pl1_d12_10l-l3_c1,TRUE
AF1,114.4,119.2,12.584,4.84,16.07466667,11.462,3,92.39668705,20.32727115,7.74327115,20240503,12,20240515 Gr2_Pl1_d12_10l-l3_c1,TRUE
AF1,71.33333333,64.83333333,11.67,0.663157895,-15.96315789,15.76421053,0,62.34688169,22.44487741,10.77487741,20240503,13,20240516_G2_pl1_day13_10-l3_c0,TRUE
AF1,71.33333333,64.83333333,11.67,-5.159999998,-9.299999997,-14.76,2,50.53519126,18.19266885,6.52266885,20240503,13,20240516_G2_pl1_day13_10-l3_c0,TRUE
AF1,71.33333333,64.83333333,11.67,-2.52,-25.07142857,-0.617142857,3,70.01475792,25.20531285,13.53531285,20240503,13,20240516_G2_pl1_day13_10-l3_c0,TRUE
AF1,67.2,74,12.096,-4.320000001,-18,10.44,1,59.03388857,21.25219989,9.15619989,20240503,14,20240511_G2_p1_day14_10-l3_c1,TRUE
AF1,67.2,74,12.096,2.61,-15.075,-20.16,2,70.29991554,25.30796959,13.21196959,20240503,14,20240511_G2_p1_day14_10-l3_c1,TRUE
AF1,67.2,74,12.096,-2.365714286,-26.69142857,-3.085714286,4,74.92540508,26.97314583,14.87714583,20240503,14,20240511_G2_p1_day14_10-l3_c1,TRUE
AF1,67.2,74,12.096,0.432,0.072,-22.608,5,62.81178233,22.61224164,10.51624164,20240503,14,20240511_G2_p1_day14_10-l3_c1,TRUE
AF1,61.44444444,49.77777778,8.96,-4.759999999,-18.44,3.880000001,1,53.98799592,19.43567853,10.47567853,20240503,15,20240511_G2_p1_day15_10-l3_c0,TRUE
AF1,61.44444444,49.77777778,8.96,2.679999999,-17.00857143,16.87428571,2,66.96780485,24.10840974,15.14840974,20240503,15,20240511_G2_p1_day15_10-l3_c0,TRUE
AF1,61.44444444,49.77777778,8.96,-3.800000001,-4.28,-8.120000001,5,27.59562499,9.934424996,0.974424996,20240503,15,20240511_G2_p1_day15_10-l3_c0,TRUE
AF1,64.4,64.6,11.592,-1.12,-5.48,10.768,2,33.70563202,12.13402753,0.54202753,20240503,16,20240519_G2_p1_day16_10-l3_c2,TRUE
AF1,64.4,64.6,11.592,0.519069767,12.23162791,15.15683721,3,54.12119665,19.48363079,7.89163079,20240503,16,20240519_G2_p1_day16_10-l3_c2,TRUE
AF1,61.66666667,50.16666667,9.03,-0.994285714,2.601428571,7.628571427,1,22.55841812,8.121030522,-0.908969478,20240503,17,20240520_G2_p1_day17_10-l3_c0,TRUE
AF1,61.66666667,50.16666667,9.03,1.2,16.05,-13.92,2,59.10918569,21.27930685,12.24930685,20240503,17,20240520_G2_p1_day17_10-l3_c0,TRUE
AF1,120.2857143,91,10.01,-2.444444445,-22.90269842,-4.335396828,1,106.532943,23.43724747,13.42724747,20240503,18,20240521 Gr2_Pl1_d18_10-l3_c0,TRUE
AF1,120.2857143,91,10.01,7.919999999,-14.23714286,8.980714285,8,84.55961096,18.60311441,8.59311441,20240503,18,20240521 Gr2_Pl1_d18_10-l3_c0,TRUE
AF1,104.5714286,96.14285714,10.57571429,0.754285715,20.71142858,13.76571429,14,113.0920701,24.88025543,14.30454114,20240503,19,20240522 Gr2_Pl1_d19_10-l3_c2,TRUE
AF1,104.5714286,96.14285714,10.57571429,10.68571429,15.884,6.204000001,19,91.47274826,20.12400462,9.54829033,20240503,19,20240522 Gr2_Pl1_d19_10-l3_c2,TRUE
AF1,122,85.66666667,9.423333333,-2.577142857,20.14571429,9.444285718,3,101.8106736,22.3983482,12.97501487,20240503,20,20240523 Gr2_Pl1_d20_10-l3_c2,TRUE
AF2,87.6,90.6,9.636,-4.399999999,15.884,-14.476,0,99.71198524,21.93663675,12.30063675,20240503,0,20240503 group_plate1_rightafter_10l3_c2,TRUE
AF2,87.6,90.6,9.636,-3.52,-9.019999999,-19.844,1,100.3645356,22.08019783,12.44419783,20240503,0,20240503 group_plate1_rightafter_10l3_c2,TRUE
AF2,87.6,90.6,9.636,2.200000001,-20.32800001,-3.905000001,2,94.61935584,20.81625829,11.18025829,20240503,0,20240503 group_plate1_rightafter_10l3_c2,TRUE
AF2,87.6,90.6,9.636,5.426666667,-0.308,-20.02,3,94.29424396,20.74473367,11.10873367,20240503,0,20240503 group_plate1_rightafter_10l3_c2,TRUE
AF2,87.6,90.6,9.636,8.799999998,16.94,4.443999999,4,89.09006679,19.59981469,9.96381469,20240503,0,20240503 group_plate1_rightafter_10l3_c2,TRUE
AF2,85.6,91.6,9.416,-4.839999999,18.69266666,-19.70466666,2,125.4014443,27.58831774,18.17231774,20240503,0.25,20240503 group_plate1_6hr_10-l3_c3,TRUE
AF2,85.6,91.6,9.416,-4.777142857,-13.84114286,-20.23371429,3,113.5273589,24.97601896,15.56001896,20240503,0.25,20240503 group_plate1_6hr_10-l3_c3,TRUE
AF2,85.6,91.6,9.416,1.32,-25.60066668,0.425333333,8,116.5372854,25.63820279,16.22220279,20240503,0.25,20240503 group_plate1_6hr_10-l3_c3,TRUE
AF2,85.6,91.6,9.416,8.359999998,18.051,3.761999999,9,92.02506452,20.24551419,10.82951419,20240503,0.25,20240503 group_plate1_6hr_10-l3_c3,TRUE
AF2,85.6,91.6,9.416,9.239999999,-7.047333332,-22.748,10,116.1106991,25.5443538,16.1283538,20240503,0.25,20240503 group_plate1_6hr_10-l3_c3,TRUE
AF2,92.5,77.5,8.525,-3.519999999,13.18166666,10.395,0,77.96518097,17.15233981,8.62733981,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,92.5,77.5,8.525,-5.719999999,14.06166667,0.275,1,69.01378687,15.18303311,6.65803311,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,92.5,77.5,8.525,-4.21142857,7.629285714,26.42357143,2,126.4704632,27.8235019,19.2985019,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,92.5,77.5,8.525,-4.400000001,20.57,-2.805,3,96.46145603,21.22152033,12.69652033,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,92.5,77.5,8.525,7.919999999,10.835,-18.26,6,103.0075847,22.66166863,14.13666863,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,92.5,77.5,8.525,8.887999998,-8.568999998,18.711,7,101.8958537,22.41708781,13.89208781,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,92.5,77.5,8.525,10.12,-12.705,-11.85642857,8,91.40843807,20.10985638,11.58485638,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,92.5,77.5,8.525,13.05333333,12.00833333,0.055,9,80.62162999,17.7367586,9.2117586,20240503,1,20240504 Gr2_Pl1_d1_10-l3_c1,TRUE
AF2,86.2,90.4,9.482,0,10.032,7.788,3,57.72798282,12.70015622,3.21815622,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c0,TRUE
AF2,86.2,90.4,9.482,4.399999999,-1.298,11.308,4,55.46863979,12.20310075,2.72110075,20240503,2,20240505 Gr2_Pl1_d2_10-l3_c0,TRUE
AH,127.6363636,132.7272727,14.04,-9.239999995,-4.303333331,-0.283333333,0,46.34949775,10.1968895,-3.8431105,20240503,2,20240505 Gr2_Pl1_d2_13-1_c1,TRUE
AH,127.6363636,132.7272727,14.04,-9.533333331,7.686666666,-17.22333333,3,96.06003847,21.13320846,7.09320846,20240503,2,20240505 Gr2_Pl1_d2_13-1_c1,TRUE
AH,127.6363636,132.7272727,14.04,-9.151999998,1.38,-25.444,8,123.0686028,27.07509261,13.03509261,20240503,2,20240505 Gr2_Pl1_d2_13-1_c1,TRUE
AH,127.6363636,132.7272727,14.04,-9.68,21.54666667,-9.999999999,10,116.594342,25.65075524,11.61075524,20240503,2,20240505 Gr2_Pl1_d2_13-1_c1,TRUE
AH,127.6363636,132.7272727,14.04,-6.893333334,-18.56666667,-18.39666667,11,122.8683112,27.03102847,12.99102847,20240503,2,20240505 Gr2_Pl1_d2_13-1_c1,TRUE
